date_posted,type,manufacturer,model,yom,transmission,fuel_type,mileage,price,
11/10/2025,REGISTERED,TOYOTA,PREMIO G SUPERIOR,2015,AUTOMATIC,PETROL,0,13500000,
10/30/2025,REGISTERED,TOYOTA,YARIS YARIS X,2022,AUTOMATIC,PETROL,0,9170000,
10/18/2025,REGISTERED,TOYOTA,PREMIO 2008,2008,AUTOMATIC,PETROL,0,10500000,
10/18/2025,REGISTERED,TOYOTA,AXIO X GRADE,2007,AUTOMATIC,PETROL,0,7450000,
10/18/2025,REGISTERED,TOYOTA,YARIS 0,2006,AUTOMATIC,PETROL,0,6200000,
10/22/2025,REGISTERED,TOYOTA,VITZ 0,2016,AUTOMATIC,PETROL,0,7050000,
11/8/2025,REGISTERED,TOYOTA,YARIS X,2025,AUTOMATIC,PETROL,0,10000000,
10/25/2025,REGISTERED,TOYOTA,AXIO X,2008,AUTOMATIC,PETROL,0,7250000,
10/17/2025,REGISTERED,TOYOTA,WIGO 0,2017,AUTOMATIC,PETROL,0,6225000,
10/26/2025,REGISTERED,TOYOTA,YARIS ATIV NIGHTSHADE,2025,AUTOMATIC,PETROL,0,17200000,
10/17/2025,REGISTERED,TOYOTA,VITZ EDITION 3,2019,AUTOMATIC,PETROL,0,9200000,
10/17/2025,REGISTERED,TOYOTA,VITZ 0,2015,AUTOMATIC,PETROL,0,7100000,
10/17/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 250 VX,2025,AUTOMATIC,PETROL,0,64000000,
10/28/2025,REGISTERED,TOYOTA,PREMIO G SUPERIOR,2015,AUTOMATIC,PETROL,0,14500000,
10/19/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 3,2019,AUTOMATIC,PETROL,0,9000000,
10/17/2025,REGISTERED,TOYOTA,RAIZE Z GRADE,2020,AUTOMATIC,PETROL,0,11950000,
10/30/2025,REGISTERED,TOYOTA,CHR NGX 10,2018,AUTOMATIC,PETROL,0,15500000,
10/17/2025,REGISTERED,TOYOTA,ALLION 260,2008,AUTOMATIC,PETROL,0,9500000,
10/17/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 0,2016,AUTOMATIC,PETROL,0,45000000,
10/30/2025,REGISTERED,TOYOTA,AXIO 2012,2012,AUTOMATIC,PETROL,0,9700000,
10/28/2025,REGISTERED,TOYOTA,AQUA G LIMITED,2013,AUTOMATIC,PETROL,0,8000000,
11/8/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 250 VX PETROL,2020,AUTOMATIC,PETROL,0,57900000,
10/18/2025,REGISTERED,TOYOTA,TAISOR V GRADE BARND NEW ,2025,AUTOMATIC,PETROL,0,12590000,
10/17/2025,REGISTERED,TOYOTA,AQUA XURBAN,2015,AUTOMATIC,PETROL,0,9200000,
10/17/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 03,2019,AUTOMATIC,PETROL,0,9300000,
11/3/2025,REGISTERED,TOYOTA,ALLION G PLUS ,2018,AUTOMATIC,PETROL,0,16950000,
10/22/2025,REGISTERED,TOYOTA,VITZ 0,2010,AUTOMATIC,PETROL,0,5400000,
10/17/2025,REGISTERED,TOYOTA,CHR GT LED,2017,AUTOMATIC,PETROL,0,14250000,
10/18/2025,REGISTERED,TOYOTA,TAISOR V GRADE FULLY LOADED,2025,AUTOMATIC,PETROL,0,12490000,
11/16/2025,REGISTERED,TOYOTA,YARIS X LIMITED SAFETY,2025,AUTOMATIC,PETROL,0,11500000,
10/24/2025,REGISTERED,TOYOTA,YARIS ATIV NIGHT SHADE HIGHEST,2025,AUTOMATIC,PETROL,0,17500000,
10/17/2025,REGISTERED,TOYOTA,CHR 0,2018,AUTOMATIC,PETROL,0,12500000,
10/17/2025,REGISTERED,TOYOTA,PREMIO G SUPURIOR,2013,AUTOMATIC,PETROL,0,10000000,
10/17/2025,REGISTERED,TOYOTA,AXIO G,2013,AUTOMATIC,PETROL,0,8500000,
10/17/2025,REGISTERED,TOYOTA,VITZ 0,2016,AUTOMATIC,PETROL,0,7550000,
10/31/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO TX150,2010,AUTOMATIC,PETROL,0,26950000,
10/26/2025,REGISTERED,TOYOTA,YARIS X,2025,AUTOMATIC,PETROL,0,10500000,
10/17/2025,REGISTERED,TOYOTA,VITZ 2016,2016,AUTOMATIC,PETROL,0,7800000,
10/17/2025,REGISTERED,TOYOTA,VITZ SAFETY,2016,AUTOMATIC,PETROL,0,8100000,
11/9/2025,REGISTERED,TOYOTA,CHR NGX50,2017,AUTOMATIC,PETROL,0,12300000,
10/16/2025,REGISTERED,TOYOTA,PREMIO 0,2017,AUTOMATIC,PETROL,0,16800000,
10/16/2025,REGISTERED,TOYOTA,VIOS E GRADE,2003,AUTOMATIC,PETROL,0,5275000,
10/25/2025,REGISTERED,TOYOTA,VITZ KSP 130,2018,AUTOMATIC,PETROL,0,7900000,
10/16/2025,REGISTERED,TOYOTA,HARRIER Z LEATHER ,2025,AUTOMATIC,PETROL,0,39000000,
11/1/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION,2017,AUTOMATIC,PETROL,0,8100000,
11/6/2025,REGISTERED,TOYOTA,TAISOR URBAN CRUISER G ,2025,AUTOMATIC,PETROL,0,11525000,
11/6/2025,REGISTERED,TOYOTA,TAISOR URBAN CRUISER G ,2025,AUTOMATIC,PETROL,0,11525000,
11/6/2025,REGISTERED,TOYOTA,TAISOR URBAN CRUISER G ,2025,AUTOMATIC,PETROL,0,11800000,
10/16/2025,REGISTERED,TOYOTA,ALLION G PLUS,2013,AUTOMATIC,PETROL,0,10750000,
11/18/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 2,2018,AUTOMATIC,PETROL,0,8350000,
10/16/2025,REGISTERED,TOYOTA,AXIO G GRADE,2015,AUTOMATIC,PETROL,0,9400000,
11/8/2025,REGISTERED,TOYOTA,VELOZ SMART,2025,AUTOMATIC,PETROL,0,21000000,
10/16/2025,REGISTERED,TOYOTA,AXIO 0,2014,AUTOMATIC,PETROL,0,9800000,
11/18/2025,REGISTERED,TOYOTA,PASSO PIXIS JOY SAFETY G,2017,AUTOMATIC,PETROL,0,6850000,
11/18/2025,REGISTERED,TOYOTA,PREMIO G SUPERIOR,2008,AUTOMATIC,PETROL,0,9750000,
10/26/2025,REGISTERED,TOYOTA,AXIO EX,2025,AUTOMATIC,PETROL,0,15500000,
10/31/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO TX150 - L PACKAGE,2023,AUTOMATIC,PETROL,0,56550000,
11/3/2025,REGISTERED,TOYOTA,ROOMY CUSTOM G,2023,AUTOMATIC,PETROL,0,10900000,
10/16/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO LC 250 FIRST EDITION,2024,AUTOMATIC,PETROL,0,63500000,
10/16/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 2,2018,AUTOMATIC,PETROL,0,8950000,
10/28/2025,REGISTERED,TOYOTA,YARIS CROSS PREMIUM LUX BN,2025,AUTOMATIC,PETROL,0,21500000,
10/22/2025,REGISTERED,TOYOTA,LAND CRUISER SAHARA LC300 ZX V6 BRANDNEW,2025,AUTOMATIC,PETROL,0,107500000,
10/16/2025,REGISTERED,TOYOTA,TAISOR URBAN CRUISER  G,2025,AUTOMATIC,PETROL,0,10400000,
10/16/2025,REGISTERED,TOYOTA,TAISOR URBAN CRUISER  V,2025,AUTOMATIC,PETROL,0,11000000,
11/3/2025,REGISTERED,TOYOTA,AXIO 0,2011,AUTOMATIC,PETROL,0,8200000,
11/8/2025,REGISTERED,TOYOTA,YARIS ATIV SMART,2025,AUTOMATIC,PETROL,0,14650000,
11/18/2025,REGISTERED,TOYOTA,TAISOR G GRADE 1000CC,2025,AUTOMATIC,PETROL,0,10800000,
10/22/2025,REGISTERED,TOYOTA,LAND CRUISER SAHARA LC300 ZX HIGHEST OPT,2025,AUTOMATIC,PETROL,0,106000000,
10/15/2025,REGISTERED,TOYOTA,VITZ SAFETY,2019,AUTOMATIC,PETROL,0,8875000,
10/24/2025,REGISTERED,TOYOTA,STARLET EP82,1993,AUTOMATIC,PETROL,0,3000000,
11/3/2025,REGISTERED,TOYOTA,ROOMY GT CUSTOME ,2024,AUTOMATIC,PETROL,0,11495000,
11/3/2025,REGISTERED,TOYOTA,PREMIO G SUPERIOR ,2016,AUTOMATIC,PETROL,0,13950000,
10/25/2025,REGISTERED,TOYOTA,VOXY VOXY,2014,AUTOMATIC,PETROL,0,18800000,
10/28/2025,REGISTERED,TOYOTA,AXIO X LIMITED,2008,AUTOMATIC,PETROL,0,7550000,
11/3/2025,REGISTERED,TOYOTA,VITZ TOYOTA,2018,AUTOMATIC,PETROL,0,8350000,
10/15/2025,REGISTERED,TOYOTA,AXIO 2015,2015,AUTOMATIC,PETROL,0,10450000,
10/15/2025,REGISTERED,TOYOTA,CHR 0,2017,AUTOMATIC,PETROL,0,13050000,
10/16/2025,REGISTERED,TOYOTA,VITZ 0,2016,AUTOMATIC,PETROL,0,7750000,
11/10/2025,REGISTERED,TOYOTA,YARIS 2 ADVENTURE,2022,AUTOMATIC,PETROL,0,15800000,
10/28/2025,REGISTERED,TOYOTA,YARIS G PREMIUM,2023,AUTOMATIC,PETROL,0,10575000,
11/19/2025,REGISTERED,TOYOTA,COROLLA G GRADE,2024,AUTOMATIC,PETROL,0,16875000000,
10/15/2025,REGISTERED,TOYOTA,VITZ VITZ 2007,2007,AUTOMATIC,PETROL,0,5200000,
10/15/2025,REGISTERED,TOYOTA,PREMIO 0,2014,AUTOMATIC,PETROL,0,12950000,
10/15/2025,REGISTERED,TOYOTA,VITZ 0,2006,AUTOMATIC,PETROL,0,6500000,
10/15/2025,REGISTERED,TOYOTA,CAMRY XV 30,2003,AUTOMATIC,PETROL,0,5975000,
11/8/2025,REGISTERED,TOYOTA,RAIZE G GRADE,2023,AUTOMATIC,PETROL,0,11500000,
10/15/2025,REGISTERED,TOYOTA,VITZ 0,2018,AUTOMATIC,PETROL,0,9200000,
11/8/2025,REGISTERED,TOYOTA,ROOMY G CUSTOM,2024,AUTOMATIC,PETROL,0,11500000,
10/15/2025,REGISTERED,TOYOTA,VITZ 0,2015,AUTOMATIC,PETROL,0,7000000,
10/15/2025,REGISTERED,TOYOTA,VITZ TOYOTA,2008,AUTOMATIC,PETROL,0,6100000,
10/15/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 2,2018,AUTOMATIC,PETROL,0,9500000,
10/14/2025,REGISTERED,TOYOTA,VITZ KSP90,2007,AUTOMATIC,PETROL,0,5800000,
10/26/2025,REGISTERED,TOYOTA,PIXIS DELUXE,2024,AUTOMATIC,PETROL,0,7900000,
10/26/2025,REGISTERED,TOYOTA,ROOMY 0,2023,AUTOMATIC,PETROL,0,9000000,
10/14/2025,REGISTERED,TOYOTA,RAIZE Z,2025,AUTOMATIC,PETROL,0,11900000,
10/14/2025,REGISTERED,TOYOTA,VITZ 0,2018,AUTOMATIC,PETROL,0,7999900,
10/29/2025,REGISTERED,TOYOTA,VITZ 0,2007,AUTOMATIC,PETROL,0,4800000,
10/16/2025,REGISTERED,TOYOTA,AXIO AXIO-FIELDER,2007,AUTOMATIC,PETROL,0,8500000,
10/21/2025,REGISTERED,TOYOTA,COROLLA 141,2008,AUTOMATIC,PETROL,0,6750000,
10/15/2025,REGISTERED,TOYOTA,BELTA 0,2007,AUTOMATIC,PETROL,0,6650000,
10/14/2025,REGISTERED,TOYOTA,AXIO 0,2012,AUTOMATIC,PETROL,0,7750000,
10/14/2025,REGISTERED,TOYOTA,AQUA 2012,2012,AUTOMATIC,PETROL,0,7250000,
10/14/2025,REGISTERED,TOYOTA,RAIZE 2023,2023,AUTOMATIC,PETROL,0,12650000,
11/19/2025,REGISTERED,TOYOTA,COROLLA 121 LXI,2006,AUTOMATIC,PETROL,0,5450000,
11/13/2025,REGISTERED,TOYOTA,ALLION G PLUS,2017,AUTOMATIC,PETROL,0,14600000,
10/14/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO TRJ150 TX LIMITED UN,2023,AUTOMATIC,PETROL,0,56500000,
10/14/2025,REGISTERED,TOYOTA,TANK 0,2018,AUTOMATIC,PETROL,0,8800000,
10/21/2025,REGISTERED,TOYOTA,ROOMY GT TURBO,2023,AUTOMATIC,PETROL,0,11550000,
11/17/2025,REGISTERED,TOYOTA,PREMIO PREMIO,2016,AUTOMATIC,PETROL,0,13200000,
10/14/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 0,2011,AUTOMATIC,PETROL,0,31000000,
10/14/2025,REGISTERED,TOYOTA,YARIS ATIV PREMIUM LUXURY,2025,AUTOMATIC,PETROL,0,16700000,
10/30/2025,REGISTERED,TOYOTA,YARIS X GRADE,2025,AUTOMATIC,PETROL,0,1020000,
10/14/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO TRJ150 TX LIMITED 7S,2023,AUTOMATIC,PETROL,0,54850000,
10/14/2025,REGISTERED,TOYOTA,CHR NGX50,2016,AUTOMATIC,PETROL,0,13000000,
10/14/2025,REGISTERED,TOYOTA,ROOMY CUSTOM G,2023,AUTOMATIC,PETROL,0,11400000,
10/13/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION 2017,2017,AUTOMATIC,PETROL,0,8650000,
10/18/2025,REGISTERED,TOYOTA,AXIO 0,2007,AUTOMATIC,PETROL,0,7490000,
10/13/2025,REGISTERED,TOYOTA,VITZ 0,2015,AUTOMATIC,PETROL,0,7250000,
10/13/2025,REGISTERED,TOYOTA,COROLLA 0,1982,AUTOMATIC,PETROL,0,700000,
10/13/2025,REGISTERED,TOYOTA,AQUA 0,2014,AUTOMATIC,PETROL,0,8500000,
10/13/2025,REGISTERED,TOYOTA,AQUA 0,2014,AUTOMATIC,PETROL,0,8500000,
10/14/2025,REGISTERED,TOYOTA,PASSO X UNREGISTER 2023,2023,AUTOMATIC,PETROL,0,8800000,
10/27/2025,REGISTERED,TOYOTA,PIXIS 0,2023,AUTOMATIC,PETROL,0,6600000,
10/13/2025,REGISTERED,TOYOTA,YARIS X GRADE,2023,AUTOMATIC,PETROL,0,10650000,
10/13/2025,REGISTERED,TOYOTA,HARRIER Z LETHER PACKAGE,2025,AUTOMATIC,PETROL,0,38500000,
10/13/2025,REGISTERED,TOYOTA,YARIS X GRADE,2024,AUTOMATIC,PETROL,0,11100000,
11/19/2025,REGISTERED,TOYOTA,IST 0,2003,AUTOMATIC,PETROL,0,5494000,
10/13/2025,REGISTERED,TOYOTA,YARIS 0,2007,AUTOMATIC,PETROL,0,6475000,
10/13/2025,REGISTERED,TOYOTA,PASSO XL UNREGISTER ,2023,AUTOMATIC,PETROL,0,8900000,
10/13/2025,REGISTERED,TOYOTA,RAIZE Z GRD 2023,2023,AUTOMATIC,PETROL,0,14700000,
10/13/2025,REGISTERED,TOYOTA,HARRIER PREMIUM,2016,AUTOMATIC,PETROL,0,22600000,
10/16/2025,REGISTERED,TOYOTA,CROWN TOYOTA,2008,AUTOMATIC,PETROL,0,13900000,
10/13/2025,REGISTERED,TOYOTA,YARIS X GRADE,2023,AUTOMATIC,PETROL,0,10000000,
10/13/2025,REGISTERED,TOYOTA,PRIUS S GRADE,2014,AUTOMATIC,PETROL,0,11750000,
10/13/2025,REGISTERED,TOYOTA,ROOMY CUSTOM G TURBO,2024,AUTOMATIC,PETROL,0,12300000,
10/13/2025,REGISTERED,TOYOTA,CHR NGX 10 TURBO,2023,AUTOMATIC,PETROL,0,18100000,
10/18/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 250,2025,AUTOMATIC,PETROL,0,60000000,
10/26/2025,REGISTERED,TOYOTA,RAIZE X GRADE,2024,AUTOMATIC,PETROL,0,11700000,
10/13/2025,REGISTERED,TOYOTA,AXIO 0,2011,AUTOMATIC,PETROL,0,7800000,
11/9/2025,REGISTERED,TOYOTA,CHR NGX 50,2018,AUTOMATIC,PETROL,0,14200000,
10/14/2025,REGISTERED,TOYOTA,YARIS G JEWELA,2023,AUTOMATIC,PETROL,0,10950000,
11/8/2025,REGISTERED,TOYOTA,YARIS ATIV SMART,2025,AUTOMATIC,PETROL,0,14000000,
10/24/2025,REGISTERED,TOYOTA,VITZ 0,2009,AUTOMATIC,PETROL,0,6000000,
10/13/2025,REGISTERED,TOYOTA,ALLION 260 G,2017,AUTOMATIC,PETROL,0,15300000,
10/13/2025,REGISTERED,TOYOTA,VITZ TOYOTA,2018,AUTOMATIC,PETROL,0,8300000,
10/12/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO TRJ150,2023,AUTOMATIC,PETROL,0,55900000,
10/18/2025,REGISTERED,TOYOTA,RAIZE Z GRADE PREMIUM,2024,AUTOMATIC,PETROL,0,13450000,
10/26/2025,REGISTERED,TOYOTA,BELTA TOYOTA,2007,AUTOMATIC,PETROL,0,6500000,
10/14/2025,REGISTERED,TOYOTA,RAIZE G,2023,AUTOMATIC,PETROL,0,13500000,
10/12/2025,REGISTERED,TOYOTA,VITZ 0,2007,AUTOMATIC,PETROL,0,6150000,
10/12/2025,REGISTERED,TOYOTA,PASSO 0,2013,AUTOMATIC,PETROL,0,6590000,
10/12/2025,REGISTERED,TOYOTA,ALLION ALLION 260 G,2011,AUTOMATIC,PETROL,0,10250000,
11/5/2025,REGISTERED,TOYOTA,PASSO XL PACKAGE,2023,AUTOMATIC,PETROL,0,8700000,
10/24/2025,REGISTERED,TOYOTA,LAND CRUISER SAHARA LC300 ZX FULLYLOADED,2024,AUTOMATIC,PETROL,0,96000000,
11/19/2025,REGISTERED,TOYOTA,PIXIS PIXIS EPOCH G 2023,2023,AUTOMATIC,PETROL,0,6490000,
10/28/2025,REGISTERED,TOYOTA,YARIS G GRADE,2023,AUTOMATIC,PETROL,0,9850000,
11/8/2025,REGISTERED,TOYOTA,AQUA 0,2013,AUTOMATIC,PETROL,0,7700000,
11/1/2025,REGISTERED,TOYOTA,PRIUS PLUG IN HYBRID,2014,AUTOMATIC,PETROL,0,11850000,
11/8/2025,REGISTERED,TOYOTA,RAIZE 0,2025,AUTOMATIC,PETROL,0,14500000,
10/12/2025,REGISTERED,TOYOTA,ALLION TOYOTA ALLION,2008,AUTOMATIC,PETROL,0,8850000,
10/12/2025,REGISTERED,TOYOTA,ALLION G PLUS,2018,AUTOMATIC,PETROL,0,16800000,
10/13/2025,REGISTERED,TOYOTA,ALLION 0,2007,AUTOMATIC,PETROL,0,8375000,
10/26/2025,REGISTERED,TOYOTA,YARIS X GRADE,2025,AUTOMATIC,PETROL,0,8400000,
10/12/2025,REGISTERED,TOYOTA,ROOMY G TURBO,2023,AUTOMATIC,PETROL,0,10950000,
11/19/2025,REGISTERED,TOYOTA,PIXIS PIXIS EPOCH G 2024,2024,AUTOMATIC,PETROL,0,6690000,
10/12/2025,REGISTERED,TOYOTA,AXIO X LIMITED ,2008,AUTOMATIC,PETROL,0,7800000,
10/12/2025,REGISTERED,TOYOTA,VITZ 0,2000,AUTOMATIC,PETROL,0,4450000,
10/12/2025,REGISTERED,TOYOTA,ROOMY CUSTOM G,2023,AUTOMATIC,PETROL,0,11200000,
10/11/2025,REGISTERED,TOYOTA,PREMIO G SUPERIOR,2017,AUTOMATIC,PETROL,0,17100000,
10/28/2025,REGISTERED,TOYOTA,RAIZE TURBO 2022,2022,AUTOMATIC,PETROL,0,11500000,
10/18/2025,REGISTERED,TOYOTA,VITZ KSP 130,2014,AUTOMATIC,PETROL,0,7250000,
10/12/2025,REGISTERED,TOYOTA,ALLION 0,2011,AUTOMATIC,PETROL,0,9800000,
10/14/2025,REGISTERED,TOYOTA,RAIZE G PREMIUM,2024,AUTOMATIC,PETROL,0,13850000,
10/11/2025,REGISTERED,TOYOTA,YARIS X GRADE,2023,AUTOMATIC,PETROL,0,9650000,
10/27/2025,REGISTERED,TOYOTA,ALLION 0,2007,AUTOMATIC,PETROL,0,8490000,
10/23/2025,REGISTERED,TOYOTA,PREMIO 2013,2013,AUTOMATIC,PETROL,0,11800000,
10/11/2025,REGISTERED,TOYOTA,RAIZE Z 1200CC,2024,AUTOMATIC,PETROL,0,15000000,
11/8/2025,REGISTERED,TOYOTA,VELOZ PREMIUM 7 SEAT,2025,AUTOMATIC,PETROL,0,22800000,
10/11/2025,REGISTERED,TOYOTA,ALLION 260,2010,AUTOMATIC,PETROL,0,10500000,
10/11/2025,REGISTERED,TOYOTA,RAIZE Z 1200CC,2024,AUTOMATIC,PETROL,0,14500000,
10/11/2025,REGISTERED,TOYOTA,OTHER MODEL LAND CRUISER LC300,2024,AUTOMATIC,PETROL,0,94500000,
10/11/2025,REGISTERED,TOYOTA,RAIZE Z 1000CC TURBO,2024,AUTOMATIC,PETROL,0,13500000,
10/11/2025,REGISTERED,TOYOTA,ROOMY 23/12,2023,AUTOMATIC,PETROL,0,11500000,
10/27/2025,REGISTERED,TOYOTA,PRIUS PRIUS 30 S LED 2017,2017,AUTOMATIC,PETROL,0,11075000,
11/8/2025,REGISTERED,TOYOTA,ALLION 260,2010,AUTOMATIC,PETROL,0,9995000,
10/14/2025,REGISTERED,TOYOTA,AXIO G GRADE HYBRID,2015,AUTOMATIC,PETROL,0,10500000,
10/11/2025,REGISTERED,TOYOTA,VITZ KSP 130,2015,AUTOMATIC,PETROL,0,7400000,
10/11/2025,REGISTERED,TOYOTA,VITZ 0,2017,AUTOMATIC,PETROL,0,8300000,
10/11/2025,REGISTERED,TOYOTA,ALLION 260,2010,AUTOMATIC,PETROL,0,10500000,
10/11/2025,REGISTERED,TOYOTA,AXIO 0,2011,AUTOMATIC,PETROL,0,8750000,
11/8/2025,REGISTERED,TOYOTA,VITZ 0,2018,AUTOMATIC,PETROL,0,8000000,
10/31/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO LC250 VX BRAND NEW,2024,AUTOMATIC,PETROL,0,59500000,
10/11/2025,REGISTERED,TOYOTA,STARLET 0,1991,AUTOMATIC,PETROL,0,3700000,
10/11/2025,REGISTERED,TOYOTA,VITZ KSP90,2007,AUTOMATIC,PETROL,0,5450000,
11/18/2025,REGISTERED,TOYOTA,YARIS G GRADE,2022,AUTOMATIC,PETROL,0,9900000,
11/18/2025,REGISTERED,TOYOTA,YARIS G GRADE,2022,AUTOMATIC,PETROL,0,10900000,
11/8/2025,REGISTERED,TOYOTA,VELOZ PREMIUM,2025,AUTOMATIC,PETROL,0,22794000,
11/8/2025,REGISTERED,TOYOTA,YARIS ATIV SMART,2025,AUTOMATIC,PETROL,0,14657500,
11/8/2025,REGISTERED,TOYOTA,TAISOR V,2025,AUTOMATIC,PETROL,0,12500000,
10/11/2025,REGISTERED,TOYOTA,AXIO TOYOTA AXIO WXB,2016,AUTOMATIC,PETROL,0,12200000,
11/9/2025,REGISTERED,TOYOTA,BELTA 2007,2007,AUTOMATIC,PETROL,0,6550000,
11/10/2025,REGISTERED,TOYOTA,COROLLA AXIO HYBRID EX,2024,AUTOMATIC,PETROL,0,17000000,
10/10/2025,REGISTERED,TOYOTA,RAIZE Z GRADE,2024,AUTOMATIC,PETROL,0,14650000,
10/10/2025,REGISTERED,TOYOTA,AXIO G GRADE,2015,AUTOMATIC,PETROL,0,10500000,
10/10/2025,REGISTERED,TOYOTA,VITZ 0,2007,AUTOMATIC,PETROL,0,5990000,
10/10/2025,REGISTERED,TOYOTA,RUSH S GRADE,2020,AUTOMATIC,PETROL,0,16000000,
10/10/2025,REGISTERED,TOYOTA,ALLION 240,2003,AUTOMATIC,PETROL,0,7800000,
10/27/2025,REGISTERED,TOYOTA,RAIZE TOYOTA RAIZE 2023 Z ,2023,AUTOMATIC,PETROL,0,12800000,
10/14/2025,REGISTERED,TOYOTA,VITZ KSP 130,2016,AUTOMATIC,PETROL,0,7200000,
10/22/2025,REGISTERED,TOYOTA,YARIS CROSS FULL SPEC- EXSTOCKS,2025,AUTOMATIC,PETROL,0,21250000,
10/13/2025,REGISTERED,TOYOTA,AXIO AXIO X LIMITED 2007,2007,AUTOMATIC,PETROL,0,7250000,
10/10/2025,REGISTERED,TOYOTA,AXIO HYBRID,2013,AUTOMATIC,PETROL,0,12000000,
10/10/2025,REGISTERED,TOYOTA,LAND CRUISER PRADO 0,2017,AUTOMATIC,PETROL,0,45000000,
10/10/2025,REGISTERED,TOYOTA,RAIZE V GRADE,2020,AUTOMATIC,PETROL,0,11000000,
10/27/2025,REGISTERED,TOYOTA,AQUA NHP10,2012,AUTOMATIC,PETROL,0,6750000,
10/10/2025,REGISTERED,TOYOTA,AQUA 2013,2013,AUTOMATIC,PETROL,0,7600000,
10/10/2025,REGISTERED,TOYOTA,VITZ SAFETY EDITION,2018,AUTOMATIC,PETROL,0,8500000,
10/21/2025,REGISTERED,TOYOTA,RAIZE Z GRADE,2023,AUTOMATIC,PETROL,0,14500000,
10/24/2025,REGISTERED,TOYOTA,PASSO PASSO,2017,AUTOMATIC,PETROL,0,7000000,
11/10/2025,REGISTERED,TOYOTA,ALLION 240,2002,AUTOMATIC,PETROL,0,6895000,
11/20/2025,REGISTERED,TOYOTA,VITZ KSP 90,2007,AUTOMATIC,PETROL,0,5500000,
10/26/2025,REGISTERED,TOYOTA,COROLLA 0,2023,AUTOMATIC,PETROL,0,15800000,
10/26/2025,REGISTERED,TOYOTA,COROLLA 0,2023,AUTOMATIC,PETROL,0,17000000,
10/10/2025,REGISTERED,TOYOTA,AXIO 141,2008,AUTOMATIC,PETROL,0,7700000,
10/10/2025,REGISTERED,TOYOTA,AXIO AXIO,2016,AUTOMATIC,PETROL,0,10500000,
10/10/2025,REGISTERED,TOYOTA,YARIS X GRADE,2024,AUTOMATIC,PETROL,0,11300000,
10/10/2025,REGISTERED,TOYOTA,YARIS X GRADE,2023,AUTOMATIC,PETROL,0,11250000,
10/11/2025,REGISTERED,TOYOTA,PREMIO TOYOTA,2012,AUTOMATIC,PETROL,0,10300000,
10/26/2025,REGISTERED,TOYOTA,COROLLA 0,2025,AUTOMATIC,PETROL,0,15400000,
10/31/2025,REGISTERED,TOYOTA,PASSO XL PACKAGE,2022,AUTOMATIC,PETROL,0,8850000,
10/24/2025,REGISTERED,TOYOTA,AXIO EX HYBRID,2025,AUTOMATIC,PETROL,0,16400000,
10/12/2025,REGISTERED,TOYOTA,IST 0,2007,AUTOMATIC,PETROL,0,7100000,
10/10/2025,REGISTERED,TOYOTA,AQUA AQUA X-URBAN 2015,2015,AUTOMATIC,PETROL,0,9250000,
11/21/2025,REGISTERED,TOYOTA,VITZ 0,2018,AUTOMATIC,PETROL,0,7500000,
10/10/2025,REGISTERED,TOYOTA,VITZ SAFETY PACKAGE,2016,AUTOMATIC,PETROL,0,7400000,
10/15/2025,REGISTERED,TOYOTA,PASSO TOYOTA,2016,AUTOMATIC,PETROL,0,7700000,
10/14/2025,REGISTERED,TOYOTA,VITZ KSP130,2017,AUTOMATIC,PETROL,0,8000000,
11/9/2025,REGISTERED,TOYOTA,PREMIO 2006,2006,AUTOMATIC,PETROL,0,7200000,
10/26/2025,REGISTERED,TOYOTA,RAIZE Z PACKAGE,2025,AUTOMATIC,PETROL,0,14400000,
10/9/2025,REGISTERED,TOYOTA,ALLION 2010 G GRADE,2010,AUTOMATIC,PETROL,0,10600000,
10/29/2025,REGISTERED,TOYOTA,AXIO 0,2015,AUTOMATIC,PETROL,0,10500000,
10/9/2025,REGISTERED,TOYOTA,AQUA 0,2012,AUTOMATIC,PETROL,0,8050000,
11/3/2025,REGISTERED,TOYOTA,YARIS X GRADE FULLY LOADED,2024,AUTOMATIC,PETROL,0,93000000,
10/3/2025,REGISTERED,TOYOTA,LAND CRUISER SAHARA LC300 ZX,2024,AUTOMATIC,PETROL,0,90000000,
10/26/2025,REGISTERED,TOYOTA,PRIUS G GRADE,2013,AUTOMATIC,PETROL,0,10500000,
